ID,Frage,Supposed Answer Source,Antwort,contexts_Header 2,contexts_source,contexts_score
15 - DE,"Was ist zu tun, wenn ein Kunde einen Vendor Audit bei KISTERS anfragt oder eigenständig Sicherheitsprüfungen durchführt?",Audit Guideline – 3.4 Special case: vendor audits by clients,"Nach den Richtlinien der KISTERS AG besteht für Kunden die Möglichkeit, einen Vendor-Audit bei KISTERS durchzuführen. Gemäß dem Dokument ""KISTERS_IS_External3rdParties.pdf | Section: 3.1 Vendor audits by clients"" muss in solchen Fällen folgendes beachtet werden:

- Die Auditpläne und -termine müssen im Voraus mit dem CISO (Chief Information Security Officer) abgestimmt werden.
- Die Audittermine dürfen nicht die Geschäftsbetriebe unverhältnismäßig beeinträchtigen.
- Der Kunde muss alle Kosten für die Unterstützung durch KISTERS übernehmen.
- Bevorzugt sollte ein externer Auditor eingeschaltet werden, dessen Zertifizierung KISTERS überprüft hat.

Wenn der Kunde selbst Sicherheitsprüfungen durchführt, ist es wichtig, dass er vorher mit dem CISO von KISTERS Kontakt aufnimmt und die notwendigen Informationen bereitstellt. In jedem Fall sollte der Zugriff des Auditors auf Systeme und Daten anderer Kunden begrenzt werden.

Quelle: KISTERS_IS_External3rdParties.pdf | Section: 3.1 Vendor audits by clients","3.1 Vendor audits by clients
3.4 Special case: vendor audits by clients
5 Umgang mit behördlichen Anfragen
1.4 Applicable legal and regulatory requirements
5.4 Critical suppliers and service providers
2.2 Audit scopes
1 Einleitung
8 References
4.2 References
1.4 Applicable legal and regulatory requirements
1.4 Applicable legal and regulatory requirements
2 BCM Process overview
8.3 Organizational prerequisites
9.3 Organizational prerequisites","KISTERS_IS_External3rdParties.pdf
KISTERS_IS_Audits.pdf
KISTERS_IS_DatenschutzSystemservice.pdf
KISTERS_IS_Audits.pdf
KISTERS_IS_External3rdParties.pdf
KISTERS_IS_Audits.pdf
KISTERS_IS_DatenschutzSystemservice.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_2-BCM-Results.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_9-EP-KISTERScloud-Infrastructure.pdf
KISTERS_BCM_9-EP-KISTERScloud-Infrastructure.pdf","0.8519091606140137
0.831955075263977
0.6953607201576233
0.4777182936668396
0.4491238594055176
0.3650338053703308
0.33041316270828247
0.2521514296531677
0.12119514495134354
0.11959773302078247
0.10851694643497467
0.06688805669546127
0.04445437341928482
0.04365795850753784"
15 - EN,What should be done if a customer requests a vendor audit from KISTERS or conducts security checks independently?,Audit Guideline – 3.4 Special case: vendor audits by clients,"If a customer requests a vendor audit from KISTERS or conducts security checks independently, the following steps SHOULD be taken:

1.  The KISTERS CISO or BCMO MUST be informed about this request to ensure proper documentation and management in the KISTERS ISMS / BCMS depending on the kind of audit.
2.  If KISTERS staff members become aware of clients performing audits without prior consultation with KISTERS, e.g., security audits of 'on premise' systems, any information about such audits SHOULD also be forwarded to the KISTERS CISO or BCMO.

These steps are mentioned in the document ""KISTERS_IS_Audits.pdf | Section: 3.4 Special case: vendor audits by clients"" [2].","3.1 Vendor audits by clients
3.4 Special case: vendor audits by clients
1.4 Applicable legal and regulatory requirements
5.4 Critical suppliers and service providers
2.3.1 Preparation
3.4.1 Organization of vendor audit findings
2.2 Audit scopes
1.4 Applicable legal and regulatory requirements
1.4 Applicable legal and regulatory requirements
2 BCM Process overview
7.3 Assessment of BC strategies
7.3 Assessment of BC strategies
9.3 Organizational prerequisites
8.3 Organizational prerequisites","KISTERS_IS_External3rdParties.pdf
KISTERS_IS_Audits.pdf
KISTERS_IS_Audits.pdf
KISTERS_IS_External3rdParties.pdf
KISTERS_IS_Audits.pdf
KISTERS_IS_Audits.pdf
KISTERS_IS_Audits.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_2-BCM-Results.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_9-EP-Internal_IT-Infrastructure.pdf
KISTERS_BCM_9-EP-KISTERScloud-Infrastructure.pdf","0.9781836867332458
0.9726992845535278
0.6319164633750916
0.6228035092353821
0.5575885772705078
0.5145098567008972
0.4625650942325592
0.17871558666229248
0.14081302285194397
0.13389424979686737
0.10582297295331955
0.08686624467372894
0.07847476750612259
0.0736084058880806"
16 - DE,Wofür ist das Business Continuity Handbook gedacht und wen betreffen seine Regelungen?,BCM Handbook – 1.1 Objective / 1.2 Scope,"Laut dem Document: KISTERS_BCM_1-BCHandbook.pdf | Section: 1.1 Objective ist das Business Continuity Handbook ""gedacht, um jenen verantwortlichen Personen in der KISTERS-Gruppe die notwendigen Instrumente und Informationen zur Verfügung zu stellen, damit sie in der Lage sind, geordnete Notfallmaßnahmen durchzuführen und wieder normalen Betrieb aufnehmen zu können"". Die Regelungen des Handbuchs betreffen laut Section: 1.2 Scope alle Standorte, Organisationseinheiten und Geschäftsprozesse innerhalb des Bereichs der BCMS (siehe ""Leitfaden zur Informationssicherheit, Datenschutz und Business Continuity"") und gelten für alle BCM-Emergency-Response-Organisation (ERO)-Rolleninhaber.","2.3 Critical Security Incident

8 References
1 Introduction
6.3 Business continuity
12.6.2 Relevant Topics
2.1 Obligation to comply
1.2 Scope
1.1 Objective
5 Business Continuity
1.1 Motivation and objectives
1.1 Motivation
6 Restart and Recovery
1.1 Motivation","KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_SoA.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_Framework.pdf
KISTERS_IS_Policy.pdf
KISTERS_IS_LawsRegulations.pdf
KISTERS_IS_Guideline.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_2-BCM-Results.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_3-BCP.pdf","0.18653805553913116
0.1617920696735382
0.15616892278194427
0.118226058781147
0.1045374721288681
0.1019897535443306
0.0933031290769577
0.8125987648963928
0.6675623655319214
0.4567751884460449
0.3116104304790497
0.17671388387680054
0.1661871373653412
0.1613140106201172"
16 - EN,What is the purpose of the Business Continuity Handbook and who does its regulation affect?,BCM Handbook – 1.1 Objective / 1.2 Scope,"According to Document: KISTERS_BCM_1-BCHandbook.pdf | Section: 1.1 Objective, the purpose of the Business Continuity Handbook is ""to enable those responsible at KISTERS Group to achieve orderly emergency operations and enable a return to normal operations."" 

Its regulation affects all organizational units within the scope of the BCMS (Business Continuity Management System) and is binding for all BCM Emergency Response Organisation (ERO) role holders.","6.3 Business continuity

8 References
2.3 Critical Security Incident
1 Introduction
2.3 Business continuity
12.6.2 Relevant Topics
1.2 Scope
1.1 Objective
1.1 Motivation and objectives
5 Business Continuity
2.3 General Emergency Procedure
1.1 Motivation
1.1 Motivation","KISTERS_IS_Policy.pdf
KISTERS_IS_SoA.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_Framework.pdf
KISTERS_IS_Policy.pdf
KISTERS_IS_LawsRegulations.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_2-BCM-Results.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf","0.20043088495731354
0.15047918260097504
0.14584815502166748
0.13430893421173096
0.12716974318027496
0.10506822913885117
0.0511404387652874
0.8674351572990417
0.7796516418457031
0.41582784056663513
0.37814953923225403
0.2990325093269348
0.1243889108300209
0.12432383000850677"
17 - DE,Für welche Situationen ist das Business Continuity Handbook gedacht und für welche Bereiche der KISTERS Gruppe gilt es verbindlich?,BCM Handbook – 1.1 Objective / 1.2 Scope,"Das Business Continuity Handbook ist für alle Situationen gedacht, in denen eine Geschäftsunterbrechung oder ein Notfall auftreten könnte. Dazu gehören auch Krisensituationen wie Naturkatastrophen, Cyberangriffe oder Pandemien.

Es gilt verbindlich für alle Bereiche der KISTERS Gruppe, also für alle Abteilungen und Standorte innerhalb des Unternehmens. Die Anwendung des Business Continuity Handbooks ist in allen Organisationsbereichen erforderlich, um sicherzustellen, dass die Geschäftsprozesse trotz Notfälle oder Krisen fortlaufend funktionieren können.

Die Richtlinien für das Business Continuity Management sind definiert im ""Guideline on information security, data protection and business continuity"" [1], was auf der Confluence-Seite des KISTERS ISMS abgelegt ist.","1 Einleitung
2.3 Business continuity
1.2 Scope
3 Scope
5.3 Business Continuity Management Officer (BCMO)
8 References

1.1 Objective
1.2 Scope
6.2 Failure of Buildings and Building Infrastructures
5 Business Continuity
1.1 Motivation
1.1 Motivation
8 References","KISTERS_IS_DatenschutzSystemservice.pdf
KISTERS_IS_Policy.pdf
KISTERS_IS_Audits.pdf
KISTERS_IS_Policy.pdf
KISTERS_IS_Organisation.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_SoA.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_2-BCM-Process.pdf","0.8819809556007385
0.758206844329834
0.6922415494918823
0.6072046756744385
0.6030950546264648
0.551848828792572
0.5174102783203125
0.9409309029579163
0.8876820802688599
0.886886477470398
0.822563648223877
0.7960249185562134
0.7345600128173828
0.7047286629676819"
17 - EN,"For which situations is the Business Continuity Handbook intended, and for which areas of the KISTERS Group is it binding?",BCM Handbook – 1.1 Objective / 1.2 Scope,"According to the provided context, specifically from the source with id=""7"" **Document: KISTERS_BCM_1-BCHandbook.pdf | Section: 1.2 Scope**, the Business Continuity Handbook is intended for all aspects of emergency management and can also be used for crisis management without recourse to more detailed emergency plans.

It is binding for all locations, organizational units, and business processes within the scope of the BCMS (see ""Guideline on information security, data protection and business continuity"" [1]) and are binding for all BCM Emergency Response Organisation (ERO) role holders.","1 Introduction
1.1 Scope
2.3 Critical Security Incident
1.2 Scope
2.3 Business continuity
5.1 Leadership and commitment
3 Scope
1.1 Objective
1.2 Scope
6.2 Failure of Buildings and Building Infrastructures
5 Business Continuity
1.1 Motivation
1.1 Motivation
1.3.1 Disruption","KISTERS_IS_DataProtectionSystemService.pdf
KISTERS_IS_Guideline.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_Audits.pdf
KISTERS_IS_Policy.pdf
KISTERS_IS_Framework.pdf
KISTERS_IS_Policy.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_1-BCHandbook.pdf","0.9476940035820007
0.6987828016281128
0.6582547426223755
0.6311124563217163
0.5990645289421082
0.5881587266921997
0.5770613551139832
0.9565684795379639
0.9558465480804443
0.7951886653900146
0.746086835861206
0.7439559698104858
0.689683735370636
0.640926718711853"
18 - DE,Wie wird im BCM-Handbuch der Unterschied zwischen „Disruption“ und „Critical Disruption“ beschrieben?,BCM Handbook – 1.3.1 Disruption / 1.3.2 Critical Disruption,"Nach dem KISTERS_BCM_1-BCHandbook.pdf ist ein ""Critical Disruption"" eine Unterbrechung von Geschäftsprozessen, die mindestens einen zeitkritischen Geschäftsprozess betrifft und nicht innerhalb des maximal tolerierbaren Zeitraums der Störung (MTPD) wiederhergestellt werden kann. Im Gegensatz dazu wird eine ""Disruption"" als Situation definiert, in der Prozesse oder Ressourcen nicht wie vorgesehen verfügbar sind.

Im BCM-Handbuch ist ein Critical Disruption also eine schwerwiegende Unterbrechung von Geschäftsprozessen, die erhebliche Auswirkungen auf das Unternehmen haben kann, während eine Disruption als weniger kritische Situation beschrieben wird, bei der Prozesse oder Ressourcen nicht wie vorgesehen verfügbar sind.","2.3 Critical Security Incident
7.3.2.2 Significant Fault / Disruption
7.3.2 Federal Office for Information Security (BSI)
Article 15 Incident notification
6.3 Business continuity
§ 7 Warnings
7.3.2.1 Ordinary Fault / Disruption
1.3.2 Critical Disruption
1.3.3 Emergency
1.3.1 Disruption
Table of contents
1.3 Definitions
Example for the assessment:
3.3 Documentation oft he results","KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_LawsRegulations.pdf
KISTERS_IS_Policy.pdf
KISTERS_IS_LawsRegulations.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_2-BCM-Process.pdf","0.5165608525276184
0.07809745520353317
0.020210519433021545
0.01678476668894291
0.011510324664413929
0.00741370115429163
0.006425810046494007
0.9417504072189331
0.9395387768745422
0.936619222164154
0.89188152551651
0.11765298247337341
0.10476302355527878
0.08045319467782974"
18 - EN,"How is the difference between ""disruption"" and ""critical disruption"" described in the BCM manual?",BCM Handbook – 1.3.1 Disruption / 1.3.2 Critical Disruption,"According to the KISTERS BCM 1-BCHandbook.pdf, a disruption is defined as ""a situation in which processes or resources are not available as intended. As a rule, faults are rectified by the general organization of KISTERS during normal operations"" [5]. 

A critical disruption, on the other hand, is described as an interruption to business operations that affect at least one time-critical business process that cannot be restored to normal operation within the maximum tolerable period of disruption (MTPD) [5].","2.3 Critical Security Incident
7.3.2.2 Significant Fault / Disruption
Article 15 Incident notification

§ 7 Warnings
6.3 Business continuity
7.3.2 Federal Office for Information Security (BSI)
1.3.1 Disruption
1.3.2 Critical Disruption
1.3.3 Emergency
Table of contents
Example for the assessment:
3.3 Documentation oft he results
1.3 Definitions","KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_LawsRegulations.pdf
KISTERS_IS_SoA.pdf
KISTERS_IS_LawsRegulations.pdf
KISTERS_IS_Policy.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_1-BCHandbook.pdf","0.25748875737190247
0.0696607455611229
0.0311819389462471
0.019524676725268364
0.018045326694846153
0.016093259677290916
0.014520034193992615
0.9227223992347717
0.9054129719734192
0.876530647277832
0.7279089689254761
0.21814188361167908
0.12966790795326233
0.08474572002887726"
19 - DE,"Welche Kriterien müssen erfüllt sein, damit ein Vorfall bei KISTERS als „Emergency“ eingestuft wird?",BCM Handbook – 1.3.3 Emergency,"Ein Emergency bei KISTERS kann unter anderem dann eingestuft werden, wenn die Auswirkungen auf das Unternehmen so gravierend sind, dass sie eine erhebliche Belastung der Geschäftsprozesse darstellen. Dies kann zum Beispiel der Fall sein, wenn ein Vorfall zu einer erheblichen Störung der IT-Systeme führt oder wenn es zu einem erheblichen Verlust von Daten kommt.

In den Dokumenten von KISTERS wird jedoch nicht explizit definiert, welche spezifischen Kriterien erfüllt sein müssen, damit ein Vorfall als Emergency eingestuft wird. Es wird jedoch erwähnt, dass ein Critical Security Incident zu einem Emergency führen kann, was unter anderem bedeutet, dass die Auswirkungen auf das Unternehmen so gravierend sind, dass sie eine erhebliche Belastung der Geschäftsprozesse darstellen.

Es ist auch erwähnenswert, dass in den Dokumenten von KISTERS ein Business Continuity Management (BCM) beschrieben wird, bei dem unter anderem ein General Emergency Procedure definiert ist. Dieser Procedure enthält jedoch nicht explizit die Kriterien, die erfüllt sein müssen, damit ein Vorfall als Emergency eingestuft wird.

Insgesamt kann also sagen, dass ein Emergency bei KISTERS unter anderem dann eingestuft werden kann, wenn die Auswirkungen auf das Unternehmen so gravierend sind, dass sie eine erhebliche Belastung der Geschäftsprozesse darstellen. Es fehlt jedoch eine explizite Definition dieser Kriterien in den Dokumenten von KISTERS.

Quelle: KISTERS_BCM_3-BCP.pdf, Section 2.3 General Emergency Procedure","3 Classification and prioritization
Emergency (escalated incident)
5 Proof of compliance with the safety requirements
3.1.4 Emergency Change
2.1 Security Event
2.3 Critical Security Incident
2.3 Business continuity
2.3 General Emergency Procedure
3.1 Detection and Reporting
1.3 Activation process
1.3 Activation process
1.3 Activation process
1.3 Activation process
1.3 Activation process","KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_SecurityRequirementsDataCenter.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_Policy.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_9-EP-Internal_IT-DC.pdf
KISTERS_BCM_8-EP-Internal_IT.pdf
KISTERS_BCM_9-EP-Internal_IT-Communication.pdf
KISTERS_BCM_9-EP-KISTERScloud-Infrastructure.pdf
KISTERS_BCM_8-EP-KISTERScloud.pdf","0.8617095351219177
0.8514231443405151
0.8015173673629761
0.7812192440032959
0.77278071641922
0.7371053695678711
0.7034408450126648
0.8677976727485657
0.8364407420158386
0.8125779628753662
0.7949948310852051
0.7947601079940796
0.7912353873252869
0.7861687541007996"
19 - EN,"What criteria must be met for an incident at KISTERS to be classified as an ""emergency""?",BCM Handbook – 1.3.3 Emergency,"According to the document [1] KISTERS_IS_IncidentManagement.pdf | Section: 2.3 Critical Security Incident, a Critical Security Incident can lead finally to an emergency. Additionally, in the same document [1], Section: 5.4 Activate Emergency Plan (*4), it is mentioned that an emergency is triggered by certain conditions and involves specific roles.

However, to answer your question more directly, according to the KISTERS Business Continuity Handbook [3], an ""emergency"" is defined as an interruption to business operations that affect at least one time-critical business process that cannot be restored during normal operation within the maximum tolerable period of disruption (MTPD).","3 Classification and prioritization
2.1 Security Event
2.3 Critical Security Incident
5.3 Remedy (*3)
Emergency (escalated incident)
7.2 External Reporting
5 Proof of compliance with the safety requirements
3.1 Detection and Reporting
2.3 General Emergency Procedure
1.3 Activation process
1.3 Activation process
1.3 Activation process
1.3 Activation process
1.3.3 Emergency","KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_SecurityRequirementsDataCenter.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_9-EP-Internal_IT-DC.pdf
KISTERS_BCM_8-EP-KISTERScloud.pdf
KISTERS_BCM_9-EP-KISTERScloud-Infrastructure.pdf
KISTERS_BCM_8-EP-Internal_IT.pdf
KISTERS_BCM_1-BCHandbook.pdf","0.9621549844741821
0.9096882343292236
0.8912164568901062
0.875214695930481
0.8638593554496765
0.8158538937568665
0.7623201012611389
0.9628296494483948
0.9002973437309265
0.8075925707817078
0.802436113357544
0.7990029454231262
0.7937628626823425
0.7883355617523193"
20 - DE,"Was muss ich tun, wenn ich einen Cyberangriff bemerke (z. B. Ransomware)?",BCM Handbook – 2.2.1 Cyber Attack,"Bei einem Cyberangriff, wie z.B. einem Angriff mit Ransomware, sind sofortige Maßnahmen erforderlich, um die Auswirkungen zu minimieren und die verbleibenden Systeme zu schützen.

Laut dem KISTERS Business Continuity Management Handbook (KISTERS_BCM_1-BCHandbook.pdf) sollten folgende Schritte ausgeführt werden:

1.  Bleiben Sie ruhig und passen Sie keine Anweisungen auf dem Bildschirm aus, wie z.B. das Formatieren des Festplatten Laufwerks.
2.  Alle Netzwerkverbindungen trennen Sie sofort (Aktivieren Sie die Flugmodus, schalten Sie WiFi/Bluetooth aus, ziehen Sie den Netzteil ab).
3.  Keine weiteren Programme starten und keine Dateien öffnen!
4.  Rufen Sie das IT-Emergenztelefon an.
5.  Warten auf weitere Anweisungen.

Darüber hinaus empfiehlt die Dokumentation ""KISTERS_BCM_7-EP-cyber_attack.pdf"" (Cyber-Angriff [VORFAHREN]) eine Isolierung der betroffenen Systeme von dem Internet und vom unbeeinträchtigten Gebiet. 

Sobald verfügbar, werden die Notfallumgebungen für die betroffenen Systeme aktiviert und parallel das Neubauen der betroffenen Systeme in Parallelen initiiert.

Zusätzlich sollten Sie sich an den CISO-Team wenden um über die aktuelle Risikosituation zu informieren, die EMT (Emergency Management Team) auslösen, je nach Risiko und einen externen APT Response Service Provider beauftragen, falls notwendig.","13.2 Measures in case of suspected malware attack (reactive)
Possible measures are:
9.4.3 Relevant Topics
5 'KISTERS Customer ServiceDesk - ServiceDesk Vulnerability Report', URL: https://conflks.atlassian.net/servicedesk/customer/portal/84 (2025-08-04)Document history
13.1 Measures against malicious software (proactive)
§ 7 Warnings
§ 32 Meldepflichten
2.2.1 Immediate Measures in the Event of Cyber Attack (Ransomware / Malware)
6.1 Cyber Attack (Ransomware/Malware)
6 Restart and Recovery
2.2 Scenario Specific Immediate Measures
2 Cyber-Attack [PROCEDURE]
9.3 Organizational prerequisites
2.1 Applicable scenarios","KISTERS_IS_Guideline.pdf
KISTERS_IS_Guideline_SOC.pdf
KISTERS_IS_LawsRegulations.pdf
KISTERS_IS_VulnerabilityManagement.pdf
KISTERS_IS_Guideline.pdf
KISTERS_IS_LawsRegulations.pdf
KISTERS_IS_LawsRegulations.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_7-EP-cyber_attack.pdf
KISTERS_BCM_9-EP-Internal_IT-Infrastructure.pdf
KISTERS_BCM_7-EP-cyber_attack.pdf","0.062179725617170334
0.0122313741594553
0.006799430586397648
0.004325994290411472
0.004060852807015181
0.0036536857951432467
0.0033254988957196474
0.7572858333587646
0.17948521673679352
0.15918785333633423
0.06328853219747543
0.03200046718120575
0.025179991498589516
0.01736406609416008"
20 - EN,"What should I do if I notice a cyberattack (e.g., ransomware)?",BCM Handbook – 2.2.1 Cyber Attack,"If you suspect that your computer or network has been infected with malware, such as ransomware, follow the steps outlined in Section 13.2 of the KISTERS IS Guideline.pdf: ""Measures in case of suspected malware attack (reactive)"". These include staying calm, disconnecting all network connections, not starting any further programs or opening files, and immediately informing your IT administrators.

Additionally, you should also refer to the Immediate Measures in the Event of Cyber Attack (Ransomware / Malware) section of the KISTERS_BCM_1-BCHandbook.pdf, which outlines specific activities to be performed in such a situation. These include isolating the red zone, informing the EMT, proclaiming a state of emergency, checking the status of all IT systems, and performing forensic analysis.

It is also recommended to follow the sequence plan outlined in Section 2.5 of the KISTERS_BCM_7-EP-cyber_attack.pdf, which provides a detailed step-by-step guide for executing the procedure in case of a cyberattack.

Please note that these steps are part of the company's Business Continuity Management (BCM) strategy and should be followed in accordance with the defined procedures and guidelines.","13.2 Measures in case of suspected malware attack (reactive)
Possible measures are:
8.1.2 Relevant Topics
13.1 Measures against malicious software (proactive)
13.1 Measures against malicious software (proactive)
§ 7 Warnings
5 'KISTERS Customer ServiceDesk - ServiceDesk Vulnerability Report', URL: https://conflks.atlassian.net/servicedesk/customer/portal/84 (2025-08-04)Document history
2.2.1 Immediate Measures in the Event of Cyber Attack (Ransomware / Malware)
6.1 Cyber Attack (Ransomware/Malware)
6 Restart and Recovery
2.5 Sequence plan
2.2 Scenario Specific Immediate Measures
2 Cyber-Attack [PROCEDURE]
Table 10: Overview of available BC strategies and solutions","KISTERS_IS_Guideline.pdf
KISTERS_IS_Guideline_SOC.pdf
KISTERS_IS_LawsRegulations.pdf
KISTERS_IS_Guideline.pdf
KISTERS_IS_Guideline.pdf
KISTERS_IS_LawsRegulations.pdf
KISTERS_IS_VulnerabilityManagement.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_7-EP-cyber_attack.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_7-EP-cyber_attack.pdf
KISTERS_BCM_2-BCM-Results.pdf","0.1424432396888733
0.031137119978666306
0.027979716658592224
0.020200608298182487
0.017227400094270706
0.013654337264597416
0.01330377347767353
0.9777951240539551
0.7297081351280212
0.4292961359024048
0.22395066916942596
0.21499186754226685
0.1599072813987732
0.12247063964605331"
21 - DE,"Was soll ich als Mitarbeiter konkret tun, wenn bei mir eine Ransomware-Meldung auf dem Bildschirm erscheint?",BCM Handbook – 2.2.1 Immediate Measures in the Event of Cyber Attack (Ransomware/Malware),"Laut Document: KISTERS_IS_Guideline.pdf | Section: 13.1 Measures against malicious software (proactive) und Document: KISTERS_BCM_1-BCHandbook.pdf | Section: 2.2.1 Immediate Measures in the Event of Cyber Attack (Ransomware / Malware):

""Im Falle einer Ransomware-Meldung auf dem Bildschirm, bleiben Sie ruhig und folgen Sie nicht den Anweisungen auf dem Bildschirm. Stellen Sie sicher, dass alle Netzwerkverbindungen abgeschlossen sind (aktivieren Sie das Flugzeugmodus, schalten Sie WiFi/Bluetooth aus, ziehen Sie den Netzwerkkabel heraus). Starten Sie keine weiteren Programme und öffnen Sie keine weiteren Dateien! Informieren Sie Ihre IT-Administratoren umgehend per Telefon oder über einen anderen Kanal, der unabhängig von dem betroffenen Gerät ist.""","13.2 Measures in case of suspected malware attack (reactive)
3.5 Measures in case of suspected unauthorized use
9.4.3 Relevant Topics
3.2.2 Zugangskontrolle
Possible measures are:
5 'KISTERS Customer ServiceDesk - ServiceDesk Vulnerability Report', URL: https://conflks.atlassian.net/servicedesk/customer/portal/84 (2025-08-04)Document history
13.1 Measures against malicious software (proactive)
2.2.1 Immediate Measures in the Event of Cyber Attack (Ransomware / Malware)
6.1 Cyber Attack (Ransomware/Malware)
2.5 Sequence plan
2.2 Scenario Specific Immediate Measures
4.3 Organizational prerequisites
5.3 Organizational prerequisites
9.3 Organizational prerequisites","KISTERS_IS_Guideline.pdf
KISTERS_IS_Guideline.pdf
KISTERS_IS_LawsRegulations.pdf
KISTERS_IS_DatenschutzSystemservice.pdf
KISTERS_IS_Guideline_SOC.pdf
KISTERS_IS_VulnerabilityManagement.pdf
KISTERS_IS_Guideline.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_7-EP-cyber_attack.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_9-EP-Internal_IT-GoDigit.pdf
KISTERS_BCM_9-EP-Internal_IT-GoDigit.pdf
KISTERS_BCM_9-EP-Internal_IT-Infrastructure.pdf","0.04662761464715004
0.004208540078252554
0.0037833256646990776
0.003616322297602892
0.0030308938585221767
0.0023437433410435915
0.0019206703873351216
0.20706824958324432
0.003274857299402356
0.002765269950032234
0.0022139500360935926
0.0012601598864421248
0.0009909694781526923
0.0008702956838533282"
