ID,Frage,Supposed Answer Source,Antwort,contexts_Header 2,contexts_source,contexts_score
22 - DE,"An wen soll ich mich wenden, wenn im Gebäude der Strom ausgefallen ist?",BCM Handbook – 2.2.4 Power Failure,"Laut dem Dokument ""KISTERS_BCM_1-BCHandbook.pdf"" | Section: 2.2.4 Immediate Measures in the Event of Power Failure sollte man den Facility Management oder das Hauptsitz über die Stromausfälle informieren und um eine sofortige Weiterleitung an den Facility Management bitten.","10.1.2 Relevant Topics
§ 32 Meldepflichten
10.1.2 Relevant Topics
9.2.2 Relevant Topics
§ 2 Sektor Energie
10.1.2 Relevant Topics

5.3 Organizational prerequisites
2.2.4 Immediate Measures in the Event of Power Failure
5.5 Sequence plan
2.2.5 Immediate Measures in the Event of Gas/Water Failure
2.2.3 Immediate Measures in the Event of Water Ingress
6.1 Relevant external contacts
please alert the Manager of Duty immediately","KISTERS_IS_LawsRegulations.pdf
KISTERS_IS_LawsRegulations.pdf
KISTERS_IS_LawsRegulations.pdf
KISTERS_IS_LawsRegulations.pdf
KISTERS_IS_LawsRegulations.pdf
KISTERS_IS_LawsRegulations.pdf
KISTERS_IS_SoA.pdf
KISTERS_BCM_9-EP-Internal_IT-DC.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_9-EP-Internal_IT-DC.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_9-EP-Internal_IT-DC.pdf
KISTERS_BCM_1-BCHandbook.pdf","0.05048476904630661
0.016430173069238663
0.006407663691788912
0.0036062956787645817
0.0031006340868771076
0.002620360115543008
0.001893207780085504
0.12407271564006805
0.07682745158672333
0.05112273618578911
0.041239358484745026
0.02777210995554924
0.014675529673695564
0.012651766650378704"
22 - EN,Who should I contact if the power goes out in the building?,BCM Handbook – 2.2.4 Power Failure,"According to Document: KISTERS_BCM_9-EP-Internal_IT-DC.pdf | Section: 5.3 Organizational prerequisites, if the power goes out in the building, you should first report it by telephone to the facility management or head office with a request for immediate forwarding to the facility management. They will then initiate troubleshooting and damage limitation.

You can also refer to Document: KISTERS_BCM_1-BCHandbook.pdf | Section: 2.2.4 Immediate Measures in the Event of Power Failure, which lists the following steps:

* Reporting person notifies facility management or head office
* Facility management troubleshoots and limits damage

It is also recommended to alert the Manager of Duty immediately if at least one question from Table 10 can be answered with YES, as per Document: KISTERS_BCM_1-BCHandbook.pdf | Section: please alert the Manager of Duty immediately.","Emergency (escalated incident)
10.1.2 Relevant Topics
2.5 Protection against failure of supply systems
5.4 Activate Emergency Plan (*4)
13.1 Measures against malicious software (proactive)
5.3 Remedy (*3)
14 Notifications of security events and incidents
5.3 Organizational prerequisites
2.2.4 Immediate Measures in the Event of Power Failure
5.5 Sequence plan
2.2.3 Immediate Measures in the Event of Water Ingress
2.2.5 Immediate Measures in the Event of Gas/Water Failure
3.1.1 Report Recipient: Facility Management / Security Center / Security Service Provider / Control Center
please alert the Manager of Duty immediately","KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_LawsRegulations.pdf
KISTERS_IS_SecurityRequirementsDataCenter.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_Guideline.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_Guideline.pdf
KISTERS_BCM_9-EP-Internal_IT-DC.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_9-EP-Internal_IT-DC.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf","0.019639819860458374
0.008903431706130505
0.007620435208082199
0.006381393410265446
0.0050684791058301926
0.0046205222606658936
0.0036372775211930275
0.6664694547653198
0.12883849442005157
0.10656794905662537
0.08344334363937378
0.05133582279086113
0.043353062123060226
0.04225732386112213"
23 - DE,"Was ist meine Aufgabe, wenn ich einen Ausfall der Internetverbindung feststelle – und wer entscheidet über weitere Schritte?",BCM Handbook – 2.2.6 Immediate Measures in the Event of Internet Connectivity Failure,"Laut dem Dokument ""KISTERS_BCM_1-BCHandbook.pdf | Section: 2.2.6 Immediate Measures in the Event of Internet Connectivity Failure"" hast du folgende Aufgaben:

1. Wenn du einen Ausfall der Internetverbindung feststellst, solltest du dies den IT-Administration melden oder über das Büro an die IT-Administration weiterleiten.
2. Die IT-Administration sollte dann Vorsorge und Schadensbegrenzung vornehmen.
3. Sie sollten außerdem die BCMO (Business Continuity Manager) oder CISO (Chief Information Security Officer) informieren, abhängig von der Risikosituation.

In Bezug auf Entscheidungen über weitere Schritte ist es wichtig zu beachten, dass die IT-Administration und die BCMO/CISO eng zusammenarbeiten sollten. Die genauen Entscheidungsverantwortlichkeiten können je nach konkreter Situation variieren.","9.4.3 Relevant Topics
10.1.2 Relevant Topics
3.6 Availability of Network Connections
7.3.2.2 Significant Fault / Disruption
10.1.2 Relevant Topics
Table of contents
1.3 Roles, Responsibilities and Dependencies
2.2.6 Immediate Measures in the Event of Internet Connectivity Failure
2.2.5 Immediate Measures in the Event of Gas/Water Failure
1.2 Stakeholders
1.2 Stakeholders
8 References
3.5 Sequence plan
1.2 Stakeholders","KISTERS_IS_LawsRegulations.pdf
KISTERS_IS_LawsRegulations.pdf
KISTERS_IS_NetworkSecurity.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_LawsRegulations.pdf
KISTERS_IS_NetworkSecurity.pdf
KISTERS_IS_NetworkSecurity.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_9-EP-Internal_IT-Remote_Maintenance.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_9-EP-Internal_IT-DC.pdf
KISTERS_BCM_9-EP-Internal_IT-Infrastructure.pdf","0.032810572534799576
0.009409664198756218
0.006278419867157936
0.005967253819108009
0.004956320393830538
0.004406553693115711
0.0042378464713692665
0.09389782696962357
0.017227301374077797
0.014895515516400337
0.008588838391005993
0.007485468406230211
0.007315648254007101
0.006723826285451651"
23 - EN,What is my responsibility if I experience an internet connection failure – and who decides on further steps?,BCM Handbook – 2.2.6 Immediate Measures in the Event of Internet Connectivity Failure,"According to the document KISTERS_BCM_1-BCHandbook.pdf | Section: 2.2.6 Immediate Measures in the Event of Internet Connectivity Failure, your first step should be to report the internet connection failure to the IT administration or via the head office with a request for immediate forwarding to IT administration.

After reporting the incident, troubleshooting and damage limitation will be carried out by the IT administration. 

In terms of decision-making authority, the Emergency Response Team (ERT) leader decides on further steps, but this is not specified in the provided context as being your direct responsibility.

Please note that the information provided only outlines general responsibilities and procedures for handling internet connection failures within the KISTERS company framework.","7.3.2.2 Significant Fault / Disruption
13.2 Measures in case of suspected malware attack (reactive)
3.6 Availability of Network Connections
5.4 Activate Emergency Plan (*4)
3 Management of system access
1.3 Roles, Responsibilities and Dependencies
1.3 Roles, Responsibilities and Dependencies
2.2.6 Immediate Measures in the Event of Internet Connectivity Failure
2.2.5 Immediate Measures in the Event of Gas/Water Failure
1.2 Stakeholders
2.2.1 Immediate Measures in the Event of Cyber Attack (Ransomware / Malware)
1.2 Stakeholders
1.2 Stakeholders
1.2 Stakeholders","KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_Guideline.pdf
KISTERS_IS_NetworkSecurity.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_RemoteService.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_NetworkSecurity.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_9-EP-Internal_IT-Remote_Maintenance.pdf
KISTERS_BCM_9-EP-Internal_IT-Infrastructure.pdf
KISTERS_BCM_9-EP-Internal_IT-Communication.pdf","0.04647184908390045
0.03407331928610802
0.02002622000873089
0.009168097749352455
0.007698655594140291
0.00681272754445672
0.0066355443559587
0.5103086233139038
0.1100366935133934
0.03862089663743973
0.021712103858590126
0.020513545721769333
0.017201552167534828
0.01680660992860794"
24 - DE,"Welche Schritte sind vorgesehen, wenn viele Kolleginnen und Kollegen gleichzeitig wegen Krankheit ausfallen und mein Bereich arbeitsunfähig zu werden droht?",BCM Handbook – 2.2.9 Immediate Measures in the event of Staff Shortages due to Illness,"Nachdem ich den dokumentierten Inhalt sorgfältig durchgelesen habe, kann ich dir sagen, dass im KISTERS BCM 1-Handbuch unter der Nummer 3 ""Alerting and Escalation"" beschrieben ist, was passieren muss, wenn viele Mitarbeiter wegen Krankheit ausfallen und dein Bereich arbeitsunfähig wird. 

Unter Punkt ""3.1.3 Report Recipient: Personnel Manager"" sind spezifische Fragen aufgeführt, die du stellen sollst, um zu beurteilen, ob dein Bereich arbeitsunfähig ist. Wenn mindestens eine dieser Fragen mit „Ja“ beantwortet werden kann, müssen bestimmte Maßnahmen ergriffen werden.

Die genauen Schritte sind im Abschnitt ""2.2.9 Immediate Measures in the event of Staff Shortages due to Illness"" des KISTERS_BCM_1-BCHandbook.pdf dokumentiert.","Table of contents
9.2.2 Relevant Topics
9.4.3 Relevant Topics
7.1 Organizational measures
Table of contents
Article 13 Resilience measures of critical entities
15 Disciplinary actions
2.2.9 Immediate Measures in the event of Staff Shortages due to Illness
3.1.3 Report Recipient: Personnel Manager
8 References
2.2.8 Immediate Measures in the event of Epidemic or Pandemic Infectious Disease
2.2.8 Immediate Measures in the event of Epidemic or Pandemic Infectious Disease
3.6 Health Care
Table of contents","KISTERS_QA_PersonnelManagement.pdf
KISTERS_IS_LawsRegulations.pdf
KISTERS_IS_LawsRegulations.pdf
KISTERS_QA_PersonnelManagement.pdf
KISTERS_IS_VulnerabilityManagement.pdf
KISTERS_IS_LawsRegulations.pdf
KISTERS_IS_Guideline.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_2-BCM-Process.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_1-BCHandbook.pdf","0.007146522868424654
0.0037659683730453253
0.0018788278102874756
0.001689035794697702
0.0013482838403433561
0.0013220160035416484
0.0010171211324632168
0.09202021360397339
0.03478771075606346
0.02113509364426136
0.020269878208637238
0.018176395446062088
0.013932108879089355
0.011016526259481907"
24 - EN,What steps are planned if many colleagues are absent due to illness at the same time and my department is at risk of becoming unable to function?,BCM Handbook – 2.2.9 Immediate Measures in the event of Staff Shortages due to Illness,"According to the KISTERS Business Continuity Management (BCM) Handbook [6], if many colleagues are absent due to illness at the same time and your department is at risk of becoming unable to function, the following steps are planned:

1. Report to krankmeldung@kisters.de or the head office.
2. Notify your supervisor/BU management of your sickness-related absence with an expected duration of staff shortage.
3. The Human Resources department will notify the OHS representative if a high level of sick leave is suspected.

Additionally, as per the BCM Handbook [6], if at least one question from the ""Key questions for incidents with emergency or crisis potential - Personnel"" can be answered with 'YES', you should report to your supervisor/BU management immediately. 

Please note that these steps are outlined in the section on Immediate Measures in the event of Epidemic or Pandemic Infectious Disease [6].","2.3 Physical access control
7.3.2.2 Significant Fault / Disruption
2.3 Business continuity
Article 13 Resilience measures of critical entities
5.4 Activate Emergency Plan (*4)
5 Incident Management Process
8.1 Operational planning and control
2.2.9 Immediate Measures in the event of Staff Shortages due to Illness
Table of contents
3.1.3 Report Recipient: Personnel Manager
2.2.8 Immediate Measures in the event of Epidemic or Pandemic Infectious Disease
2.2.8 Immediate Measures in the event of Epidemic or Pandemic Infectious Disease
6.4 Staff Shortage
3.6 Health Care","KISTERS_IS_SecurityRequirementsDataCenter.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_Policy.pdf
KISTERS_IS_LawsRegulations.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_Framework.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_3-BCP.pdf","0.006511243525892496
0.005854088347405195
0.003584370482712984
0.003428590251132846
0.0033209880348294973
0.0021447937469929457
0.0020398874767124653
0.3792884051799774
0.1417989432811737
0.08117051422595978
0.07925766706466675
0.06316003203392029
0.03273943439126015
0.015480265952646732"
25 - DE,Wer ist „Manager of Duty“ und was entscheidet er?,BCM Handbook – 3.1 MoD,"Der Manager of Duty (MoD) ist der höchste verantwortliche Person in KISTERS Group, der für die Entscheidungen bei Notfällen verantwortlich ist. Der MoD wird von der Geschäftsführung ernannt. Er entscheidet über die Aktivierung des Krisenmanagements und den Beginn der Wiederherstellungsmaßnahmen.

In Abschnitt 3.1 ""Detection and Reporting"" der BCM-Handbook wird erwähnt, dass der MoD bei Bedarf informiert werden muss, wenn ein potenzielles Notfallszenario identifiziert wird. Der MoD entscheidet dann, ob die EMT (Emergency Management Team) aktiviert werden sollte.

In Abschnitt 3.2 ""Alerting of Emergency Response Organisation"" wird beschrieben, wie der MoD informiert und wie er Entscheidungen trifft, wenn ein Notfallszenario auftritt. Der MoD hat die Autorität, den EMT zu aktivieren, um Maßnahmen zur Wiederherstellung von Betrieb und Dienstleistungen einzuleiten.

In Abschnitt 1.2 ""Stakeholders"" der BCM-Erweiterten Prozessdokumente (KISTERS_BCM_8-EP-KISTERScloud.pdf) wird der MoD als verantwortliche Person im Notfallszenario genannt, die für die Entscheidungen bei Notfällen verantwortlich ist.

Der Manager of Duty hat also die wichtigste Rolle bei der Überwachung und Reaktion auf potenzielle Krisensituationen in KISTERS Group.","5.4 Activate Emergency Plan (*4)
5.3 Remedy (*3)
5 Incident Management Process
9.4.3 Relevant Topics
§ 2 Sektor Energie
§ 25 Smart-Meter-Gateway-Administrator; Zertifizierung
5 Umgang mit behördlichen Anfragen
3.2 Alerting of Emergency Response Organisation
3.1 Detection and Reporting
Manager of Duty
1.2 Stakeholders
1.2 Stakeholders
1.2 Stakeholders
1.2 Stakeholders","KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_LawsRegulations.pdf
KISTERS_IS_LawsRegulations.pdf
KISTERS_IS_LawsRegulations.pdf
KISTERS_IS_DatenschutzSystemservice.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_8-EP-KISTERScloud.pdf
KISTERS_BCM_7-EP-Generic_Restore.pdf
KISTERS_BCM_8-EP-Internal_IT.pdf
KISTERS_BCM_9-EP-Internal_IT-DC.pdf","0.6490965485572815
0.07156093418598175
0.048507820814847946
0.007254047319293022
0.00600575003772974
0.0034594431053847075
0.003313795430585742
0.7279365062713623
0.5106126070022583
0.3646385371685028
0.32321226596832275
0.31392282247543335
0.30593228340148926
0.2994237244129181"
25 - EN,"Who is ""Manager of Duty"" and what decisions does he make?",BCM Handbook – 3.1 MoD,"According to the context, the Manager of Duty (MoD) is the highest authorized person responsible for managing emergencies within KISTERS Group. He makes critical decisions, including:

* Activating the Emergency Plan when a Recovery Time Objective (RTO) [3] is at risk.
* Convening the Emergency Management Team (EMT) in case of an emergency.
* Deciding whether to activate the emergency plan and inform the emergency response team leader of the situation.

The MoD plays a key role in responding to emergencies, ensuring timely activation of the emergency plan, and making critical decisions to mitigate the impact of incidents.","5.4 Activate Emergency Plan (*4)
5.3 Remedy (*3)
5 Incident Management Process
4.3.2 Relevant Topics
2.2 System design / system architecture
3.3.1.2 Emergency Change Advisory Boards
§ 7 Warnings
3.1 Detection and Reporting
1.2 Stakeholders
3.2 Alerting of Emergency Response Organisation
1.2 Stakeholders
1.2 Stakeholders
1.2 Stakeholders
Manager of Duty","KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_LawsRegulations.pdf
KISTERS_IS_GuidelineSoftwareDevelopment.pdf
KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_LawsRegulations.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_3-BCP.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_7-EP-Generic_Restore.pdf
KISTERS_BCM_9-EP-Internal_IT-DC.pdf
KISTERS_BCM_8-EP-KISTERScloud.pdf
KISTERS_BCM_1-BCHandbook.pdf","0.7034117579460144
0.1990371197462082
0.11879950761795044
0.01707984134554863
0.009582605212926865
0.009314275346696377
0.008163326419889927
0.7863322496414185
0.7214899659156799
0.7196420431137085
0.4857926368713379
0.48212796449661255
0.48151347041130066
0.481405645608902"
26 - DE,"Welche Fragen sollen IT-Helpdesk-Mitarbeiter stellen, um eine mögliche „Emergency“ zu erkennen?",BCM Handbook – 3.1.2 Key Questions IT Help Desk,"Laut dem KISTERS-Business Continuity Handbook (BCM 1-BCHandbook.pdf) sollten IT-Helpdesk-Mitarbeiter folgende Fragen stellen, um eine mögliche ""Emergency"" zu erkennen:

| ▪ Ist das betroffene IT-System oder die Anwendung ein wesentlicher Teil der Sicherheitsinfrastruktur (Virusmanagement, Firewall usw.)? |
| ▪ Hat die Funktionsunterbrechung des betroffenen IT-Systems oder der Anwendung einen Einfluss auf eine große Gruppe von Benutzern oder den wesentlichen Geschäftsprozess bei KISTERS? |
| ▪ Ist es zu erwarten, dass die Auswirkungen des gemeldeten Vorfalls länger als 24 Stunden andauern? (Wenn nötig, fragen Sie 2. Level Support nach der Information.) |
| ▪ Wird ein kritischer Geschäftsprozess durch die Funktionsunterbrechung betroffen sein? Sind es zu erwarten, dass sich die Auswirkungen des gemeldeten Vorfalls über den MTD (Maximum Time for Decision) des Geschäftsprozesses hinaus erstrecken? (Wenn nötig, fragen Sie 2. Level Support nach der Information.) |
| ▪ Hat die Funktionsunterbrechung des betroffenen IT-Systems oder der Anwendung einen Einfluss auf externe Stakeholder wie Kunden, Medien oder Aufsichtsbehörden? (Wenn nötig, fragen Sie den Benutzer nach Informationen.) |

Sobald mindestens eine dieser Fragen mit ""JA"" beantwortet werden kann, sollen die IT-Helpdesk-Mitarbeiter den Manager of Duty (MoD) sofort informieren.","6.3 Ticket Priority
4 Dealing with deviations
5.8 Investigation (*8)
5.3 Remedy (*3)
2.3 Critical Security Incident
Incident
9.4.3 Relevant Topics
3.1.2 Report Recipient: IT Help Desk (1st / 2nd Level Support)
please alert the Manager of Duty immediately
3.1 Detection and Reporting
3.1.2 Report Recipient: IT Help Desk (1st / 2nd Level Support)
As soon as at least one question can be answered with YES, please alert the Manager of Duty immediately
3.1.3 Report Recipient: Personnel Manager
3 Preventive Measures and Preparation for Emergencies","KISTERS_IS_ChangeManagement.pdf
KISTERS_IS_SecurityRequirementsDataCenter.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_LawsRegulations.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_6-BCP-GEN-SharedIT-Internal_IT.pdf","0.008126679807901382
0.004839991219341755
0.0046081021428108215
0.0045151780359447
0.004232029430568218
0.004060588777065277
0.003866771003231406
0.3482947051525116
0.27529728412628174
0.20560374855995178
0.10528967529535294
0.08056927472352982
0.05485033243894577
0.042395059019327164"
26 - EN,"What questions should IT helpdesk staff ask to identify a potential ""emergency""?",BCM Handbook – 3.1.2 Key Questions IT Help Desk,"According to the KISTERS_BCM_1-BCHandbook.pdf, IT Help Desk staff should use the key questions in Table 10: Key questions for incidents with emergency or crisis potential - IT. 

These questions are:

* Is the affected IT system or application an essential part of the security infrastructure (virus management, firewall, etc.)?
* Does the failure of the affected IT system or application have an impact on a large group of users or the essential business operations at KISTERS?
* Is there a strong suspicion of intentional data or system manipulation (data leakage), unauthorized exercise of rights or a targeted attack (physical or virtual) on IT components?
* General: Is it to be expected that the effects of the reported incident will exceed a period of > 24 hours? If necessary, ask 2nd level support for the information.
* Is a critical business process affected by the failure? Is it to be expected that the effects of the reported event will exceed a period > MTD of the business process? If necessary, ask 2nd level support for the information.
* Does the failure of the affected IT system or application have an impact on external stakeholders, such as customers, media, supervisory authorities? If necessary, ask the user for information.

According to Section 3.1 Detection and Reporting [3] in KISTERS_BCM_1-BCHandbook.pdf, if at least one question can be answered with YES, IT Help Desk staff should alert the Manager of Duty immediately.","2.1 Security Event
13.2 Measures in case of suspected malware attack (reactive)
5.8 Investigation (*8)
2.3 Critical Security Incident
5.1 Notification (*1)
14 Notifications of security events and incidents
5.3 Remedy (*3)
3.1.2 Report Recipient: IT Help Desk (1st / 2nd Level Support)
please alert the Manager of Duty immediately
3.1 Detection and Reporting
As soon as at least one question can be answered with YES, please alert the Manager of Duty immediately
3.1.4 Report Recipient: Service Provider Management
3.1.3 Report Recipient: Personnel Manager
3.1.2 Report Recipient: IT Help Desk (1st / 2nd Level Support)","KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_Guideline.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_Guideline.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf","0.014856410212814808
0.008782947435975075
0.00834414642304182
0.008259288966655731
0.006753802299499512
0.006250209175050259
0.006165415048599243
0.5639850497245789
0.4423467814922333
0.3527012765407562
0.20286984741687775
0.19626574218273163
0.18096114695072174
0.16412022709846497"
27 - DE,Wo befindet sich der EMT-Raum im Headquarter?,BCM Handbook – 3.3.1 EMT Rooms,"Der EMT-Raum im KISTERS-Hauptquartier in Aachen (Deutschland) befindet sich in Raum D013 und kann nur über einen Zugang mit einem Unternehmen-Identitätskarten zugreifen. Darüber hinaus ist der ERT-Zugriff über Microsoft 365 Teams: KISTERS BCM-ERO verfügbar, wie in Tabelle 14 beschrieben [7].","4.1 Security zones
5 Incident Management Process
10.4 Access to external systems / remote maintenance access
5 Umgang mit behördlichen Anfragen
10.1.2 Relevant Topics
§ 2 Sektor Energie
6 References
3.2 Alerting of Emergency Response Organisation
3.3 EMT Room (KISTERS Headquarter)
Table of contents
3.3.1 Accessibility and Locations of EMT Rooms
3.3.2 Equipment and Preparation
4.1 Relevant internal contacts
9.1.8.2 Core Team Members","KISTERS_IS_Classification_AccessControl.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_Guideline.pdf
KISTERS_IS_DatenschutzSystemservice.pdf
KISTERS_IS_LawsRegulations.pdf
KISTERS_IS_LawsRegulations.pdf
KISTERS_IS_RemoteService.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_7-EP-cyber_attack.pdf
KISTERS_BCM_1-BCHandbook.pdf","0.0014303677016869187
0.0012726179556921124
0.001237488817423582
0.0008611808298155665
0.0006686672568321228
0.0006500639719888568
0.0004091282607987523
0.408019095659256
0.3728497326374054
0.2761348485946655
0.20349347591400146
0.027958573773503304
0.016837241128087044
0.005867780186235905"
27 - EN,Where is the EMT room located in the headquarters?,BCM Handbook – 3.3.1 EMT Rooms,"According to Document: KISTERS_BCM_1-BCHandbook.pdf | Section: 3.3.1 Accessibility and Locations of EMT Rooms, the EMT Room (KISTERS Headquarter) is located at Pascalstraße 8-10, Room D013, with access regulated via company ID/access card.

[6]","Emergency (escalated incident)
4.3.1 Scope 'KISTERScloud'
4.1 Security zones
9.3.2 Relevant Topics
4.1 The KISTERS Group
5 Incident Management Process
10.4 Access to external systems / remote maintenance access
3.3 EMT Room (KISTERS Headquarter)
3.2 Alerting of Emergency Response Organisation
Table of contents
3.3.1 Accessibility and Locations of EMT Rooms
3.3.2 Equipment and Preparation
1.2 Stakeholders
1.2 Stakeholders","KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_Framework.pdf
KISTERS_IS_Classification_AccessControl.pdf
KISTERS_IS_LawsRegulations.pdf
KISTERS_IS_Framework.pdf
KISTERS_IS_IncidentManagement.pdf
KISTERS_IS_Guideline.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_1-BCHandbook.pdf
KISTERS_BCM_9-EP-Internal_IT-Communication.pdf
KISTERS_BCM_8-EP-Internal_IT.pdf","0.024514762684702873
0.012231443077325821
0.00357297295704484
0.0032839442137628794
0.0028741525020450354
0.0027087435591965914
0.002000243868678808
0.5040057301521301
0.44806167483329773
0.37105271220207214
0.3057318329811096
0.04127190262079239
0.016552137210965157
0.016515640541911125"
